,node,target,weight
10668,Pesaro,Sci e Trekking - Emilia-Romagna,0.05084745762711865
10669,Pesaro,Divertimento - Veneto,0.03389830508474576
10670,Pesaro,Musei - Emilia-Romagna,0.01694915254237288
10671,Pesaro,Terme - Veneto,0.00847457627118644
10672,Pesaro,Terme - Emilia-Romagna,0.01694915254237288
10673,Pesaro,Centri Storici - Toscana,0.1271186440677966
10674,Pesaro,Chiese - Toscana,0.00847457627118644
10675,Pesaro,Parchi - Veneto,0.00847457627118644
10676,Pesaro,Enoteche - Veneto,0.00847457627118644
10677,Pesaro,Nulla - Emilia-Romagna,0.03389830508474576
10678,Pesaro,Spiagge - Toscana,0.13559322033898305
10679,Pesaro,Divertimento - Emilia-Romagna,0.01694915254237288
10680,Pesaro,Centri Storici - Emilia-Romagna,0.1016949152542373
10681,Pesaro,Parchi - Emilia-Romagna,0.025423728813559324
10682,Pesaro,Centri Storici - Veneto,0.0423728813559322
10683,Pesaro,Musei - Toscana,0.025423728813559324
10684,Piobbico,Terme - Toscana,0.5
10685,Piobbico,Centri Storici - Toscana,0.5
10686,Sant'Angelo in Vado,Castelli - Emilia-Romagna,0.3333333333333333
10687,Sant'Angelo in Vado,Spiagge - Veneto,0.3333333333333333
10688,Sant'Angelo in Vado,Centri Storici - Toscana,0.3333333333333333
10689,Sant'Ippolito,Centri Storici - Veneto,0.2
10690,Sant'Ippolito,Centri Storici - Emilia-Romagna,0.2
10691,Sant'Ippolito,Centri Storici - Toscana,0.6
10692,Tavullia,Negozi - Emilia-Romagna,0.3333333333333333
10693,Tavullia,Centri Storici - Veneto,0.3333333333333333
10694,Tavullia,Parchi - Veneto,0.3333333333333333
10695,Urbania,Centri Storici - Veneto,0.2222222222222222
10696,Urbania,Centri Storici - Toscana,0.6666666666666666
10697,Urbania,Enoteche - Toscana,0.1111111111111111
10698,Urbino,Terme - Veneto,0.046511627906976744
10699,Urbino,Centri Storici - Emilia-Romagna,0.16279069767441862
10700,Urbino,Spiagge - Toscana,0.13953488372093023
10701,Urbino,Nulla - Emilia-Romagna,0.046511627906976744
10702,Urbino,Centri Storici - Toscana,0.046511627906976744
10703,Urbino,Parchi - Emilia-Romagna,0.023255813953488372
10704,Urbino,Chiese - Toscana,0.046511627906976744
10705,Urbino,Parchi - Veneto,0.023255813953488372
10706,Urbino,Castelli - Emilia-Romagna,0.046511627906976744
10707,Urbino,Terme - Emilia-Romagna,0.023255813953488372
10708,Urbino,Sci e Trekking - Veneto,0.023255813953488372
10709,Urbino,Parchi - Toscana,0.046511627906976744
10710,Urbino,Musei - Toscana,0.06976744186046512
10711,Urbino,Terme - Toscana,0.046511627906976744
10712,Urbino,Spiagge - Emilia-Romagna,0.09302325581395349
10713,Urbino,Enoteche - Toscana,0.09302325581395349
10714,Urbino,Centri Storici - Veneto,0.023255813953488372
10715,Vallefoglia,Parchi - Emilia-Romagna,0.125
10716,Vallefoglia,Terme - Emilia-Romagna,0.125
10717,Vallefoglia,Terme - Toscana,0.125
10718,Vallefoglia,Centri Storici - Emilia-Romagna,0.625
10719,Colli al Metauro,Centri Storici - Veneto,0.2
10720,Colli al Metauro,Centri Storici - Toscana,0.2
10721,Colli al Metauro,Spiagge - Toscana,0.2
10722,Colli al Metauro,Spiagge - Emilia-Romagna,0.4
10723,Terre Roveresche,Spiagge - Emilia-Romagna,1.0
10724,Agugliano,Enoteche - Toscana,0.3333333333333333
10725,Agugliano,Spiagge - Veneto,0.3333333333333333
10726,Agugliano,Musei - Emilia-Romagna,0.3333333333333333
10727,Ancona,Terme - Veneto,0.03070175438596491
10728,Ancona,Nulla - Emilia-Romagna,0.021929824561403508
10729,Ancona,Parchi - Emilia-Romagna,0.03070175438596491
10730,Ancona,Spiagge - Emilia-Romagna,0.07017543859649122
10731,Ancona,Centri Storici - Veneto,0.07456140350877193
10732,Ancona,Spiagge - Toscana,0.10087719298245613
10733,Ancona,Musei - Toscana,0.03070175438596491
10734,Ancona,Parchi - Veneto,0.05701754385964912
10735,Ancona,Centri Storici - Toscana,0.12280701754385964
10736,Ancona,Musei - Emilia-Romagna,0.02631578947368421
10737,Ancona,Sci e Trekking - Toscana,0.017543859649122806
10738,Ancona,Terme - Emilia-Romagna,0.013157894736842105
10739,Ancona,Musei - Veneto,0.013157894736842105
10740,Ancona,Spiagge - Veneto,0.07456140350877193
10741,Ancona,Sci e Trekking - Emilia-Romagna,0.03070175438596491
10742,Ancona,Divertimento - Veneto,0.02631578947368421
10743,Ancona,Sci e Trekking - Veneto,0.03508771929824561
10744,Ancona,Negozi - Emilia-Romagna,0.0043859649122807015
10745,Ancona,Nulla - Toscana,0.008771929824561403
10746,Ancona,Enoteche - Emilia-Romagna,0.0043859649122807015
10747,Ancona,Nulla - Veneto,0.0043859649122807015
10748,Ancona,Terme - Toscana,0.04824561403508772
10749,Ancona,Castelli - Emilia-Romagna,0.05701754385964912
10750,Ancona,Centri Storici - Emilia-Romagna,0.06140350877192982
10751,Ancona,Divertimento - Toscana,0.0043859649122807015
10752,Ancona,Enoteche - Toscana,0.03070175438596491
10753,Arcevia,Musei - Toscana,1.0
10754,Camerano,Spiagge - Toscana,0.5
10755,Camerano,Centri Storici - Emilia-Romagna,0.5
10756,Camerata Picena,Spiagge - Toscana,0.6
10757,Camerata Picena,Musei - Emilia-Romagna,0.2
10758,Camerata Picena,Sci e Trekking - Emilia-Romagna,0.2
10759,Castelbellino,Centri Storici - Emilia-Romagna,0.35714285714285715
10760,Castelbellino,Terme - Toscana,0.14285714285714285
10761,Castelbellino,Centri Storici - Toscana,0.2857142857142857
10762,Castelbellino,Nulla - Emilia-Romagna,0.07142857142857142
10763,Castelbellino,Enoteche - Toscana,0.07142857142857142
10764,Castelbellino,Sci e Trekking - Veneto,0.07142857142857142
10765,Castelfidardo,Centri Storici - Toscana,0.3333333333333333
10766,Castelfidardo,Spiagge - Emilia-Romagna,0.05555555555555555
10767,Castelfidardo,Centri Storici - Emilia-Romagna,0.1111111111111111
10768,Castelfidardo,Enoteche - Toscana,0.05555555555555555
10769,Castelfidardo,Divertimento - Veneto,0.1111111111111111
10770,Castelfidardo,Centri Storici - Veneto,0.1111111111111111
10771,Castelfidardo,Terme - Toscana,0.2222222222222222
10772,Castelplanio,Centri Storici - Toscana,0.5
10773,Castelplanio,Terme - Toscana,0.25
10774,Castelplanio,Spiagge - Toscana,0.25
10775,Cerreto d'Esi,Parchi - Toscana,0.25
10776,Cerreto d'Esi,Musei - Emilia-Romagna,0.25
10777,Cerreto d'Esi,Spiagge - Emilia-Romagna,0.5
10778,Chiaravalle,Centri Storici - Toscana,0.7142857142857143
10779,Chiaravalle,Terme - Toscana,0.14285714285714285
10780,Chiaravalle,Spiagge - Emilia-Romagna,0.14285714285714285
10781,Corinaldo,Spiagge - Emilia-Romagna,0.5
10782,Corinaldo,Centri Storici - Emilia-Romagna,0.5
10783,Cupramontana,Castelli - Emilia-Romagna,0.5
10784,Cupramontana,Centri Storici - Toscana,0.5
10785,Fabriano,Centri Storici - Veneto,0.009708737864077669
10786,Fabriano,Musei - Toscana,0.02912621359223301
10787,Fabriano,Chiese - Toscana,0.02912621359223301
10788,Fabriano,Spiagge - Emilia-Romagna,0.07766990291262135
10789,Fabriano,Enoteche - Toscana,0.019417475728155338
10790,Fabriano,Sci e Trekking - Veneto,0.009708737864077669
10791,Fabriano,Terme - Emilia-Romagna,0.019417475728155338
10792,Fabriano,Castelli - Emilia-Romagna,0.019417475728155338
10793,Fabriano,Centri Storici - Emilia-Romagna,0.2524271844660194
10794,Fabriano,Musei - Emilia-Romagna,0.009708737864077669
10795,Fabriano,Nulla - Emilia-Romagna,0.009708737864077669
10796,Fabriano,Spiagge - Toscana,0.04854368932038835
10797,Fabriano,Parchi - Emilia-Romagna,0.019417475728155338
10798,Fabriano,Centri Storici - Toscana,0.33980582524271846
10799,Fabriano,Terme - Toscana,0.0970873786407767
10800,Fabriano,Sci e Trekking - Toscana,0.009708737864077669
10801,Falconara Marittima,Nulla - Emilia-Romagna,0.029411764705882353
10802,Falconara Marittima,Sci e Trekking - Toscana,0.029411764705882353
10803,Falconara Marittima,Centri Storici - Veneto,0.08823529411764706
10804,Falconara Marittima,Nulla - Toscana,0.029411764705882353
10805,Falconara Marittima,Chiese - Toscana,0.08823529411764706
10806,Falconara Marittima,Musei - Toscana,0.08823529411764706
10807,Falconara Marittima,Spiagge - Emilia-Romagna,0.029411764705882353
10808,Falconara Marittima,Divertimento - Veneto,0.029411764705882353
10809,Falconara Marittima,Musei - Emilia-Romagna,0.08823529411764706
10810,Falconara Marittima,Spiagge - Veneto,0.058823529411764705
10811,Falconara Marittima,Centri Storici - Toscana,0.11764705882352941
10812,Falconara Marittima,Centri Storici - Emilia-Romagna,0.23529411764705882
10813,Falconara Marittima,Sci e Trekking - Emilia-Romagna,0.029411764705882353
10814,Falconara Marittima,Castelli - Emilia-Romagna,0.058823529411764705
10815,Filottrano,Terme - Toscana,0.2
10816,Filottrano,Parchi - Veneto,0.2
10817,Filottrano,Spiagge - Emilia-Romagna,0.6
10818,Genga,Terme - Toscana,1.0
10819,Jesi,Spiagge - Emilia-Romagna,0.1111111111111111
10820,Jesi,Terme - Emilia-Romagna,0.018518518518518517
10821,Jesi,Spiagge - Toscana,0.14814814814814814
10822,Jesi,Parchi - Emilia-Romagna,0.018518518518518517
10823,Jesi,Sci e Trekking - Veneto,0.05555555555555555
10824,Jesi,Centri Storici - Toscana,0.09259259259259259
10825,Jesi,Castelli - Emilia-Romagna,0.037037037037037035
10826,Jesi,Nulla - Toscana,0.018518518518518517
10827,Jesi,Terme - Veneto,0.09259259259259259
10828,Jesi,Divertimento - Veneto,0.018518518518518517
10829,Jesi,Centri Storici - Emilia-Romagna,0.05555555555555555
10830,Jesi,Spiagge - Veneto,0.018518518518518517
10831,Jesi,Centri Storici - Veneto,0.07407407407407407
10832,Jesi,Terme - Toscana,0.09259259259259259
10833,Jesi,Sci e Trekking - Emilia-Romagna,0.07407407407407407
10834,Jesi,Enoteche - Toscana,0.07407407407407407
10835,Loreto,Centri Storici - Veneto,0.1111111111111111
10836,Loreto,Sci e Trekking - Emilia-Romagna,0.1111111111111111
10837,Loreto,Chiese - Toscana,0.2222222222222222
10838,Loreto,Spiagge - Toscana,0.3333333333333333
10839,Loreto,Musei - Veneto,0.1111111111111111
10840,Loreto,Castelli - Emilia-Romagna,0.1111111111111111
10841,Monsano,Centri Storici - Emilia-Romagna,0.2
10842,Monsano,Terme - Toscana,0.4
10843,Monsano,Centri Storici - Toscana,0.2
10844,Monsano,Spiagge - Emilia-Romagna,0.2
10845,Montemarciano,Terme - Toscana,0.18181818181818182
10846,Montemarciano,Divertimento - Emilia-Romagna,0.09090909090909091
10847,Montemarciano,Centri Storici - Emilia-Romagna,0.2727272727272727
10848,Montemarciano,Chiese - Toscana,0.09090909090909091
10849,Montemarciano,Sci e Trekking - Toscana,0.09090909090909091
10850,Montemarciano,Centri Storici - Veneto,0.09090909090909091
10851,Montemarciano,Centri Storici - Toscana,0.18181818181818182
10852,Monte Roberto,Musei - Toscana,1.0
10853,Monte San Vito,Centri Storici - Veneto,0.1111111111111111
10854,Monte San Vito,Centri Storici - Emilia-Romagna,0.1111111111111111
10855,Monte San Vito,Musei - Veneto,0.1111111111111111
10856,Monte San Vito,Centri Storici - Toscana,0.1111111111111111
10857,Monte San Vito,Terme - Toscana,0.2222222222222222
10858,Monte San Vito,Sci e Trekking - Veneto,0.2222222222222222
10859,Monte San Vito,Musei - Toscana,0.1111111111111111
10860,Numana,Negozi - Emilia-Romagna,0.5
10861,Numana,Spiagge - Toscana,0.5
10862,Osimo,Spiagge - Veneto,0.018867924528301886
10863,Osimo,Parchi - Emilia-Romagna,0.05660377358490566
10864,Osimo,Musei - Toscana,0.05660377358490566
10865,Osimo,Centri Storici - Toscana,0.18867924528301888
10866,Osimo,Nulla - Emilia-Romagna,0.018867924528301886
10867,Osimo,Enoteche - Toscana,0.018867924528301886
10868,Osimo,Centri Storici - Veneto,0.07547169811320754
10869,Osimo,Divertimento - Veneto,0.018867924528301886
10870,Osimo,Musei - Emilia-Romagna,0.05660377358490566
10871,Osimo,Castelli - Emilia-Romagna,0.05660377358490566
10872,Osimo,Enoteche - Emilia-Romagna,0.03773584905660377
10873,Osimo,Spiagge - Toscana,0.03773584905660377
10874,Osimo,Sci e Trekking - Veneto,0.018867924528301886
10875,Osimo,Chiese - Toscana,0.05660377358490566
10876,Osimo,Enoteche - Veneto,0.018867924528301886
10877,Osimo,Musei - Veneto,0.018867924528301886
10878,Osimo,Terme - Toscana,0.07547169811320754
10879,Osimo,Parchi - Veneto,0.018867924528301886
10880,Osimo,Sci e Trekking - Emilia-Romagna,0.018867924528301886
10881,Osimo,Centri Storici - Emilia-Romagna,0.1320754716981132
10882,Ostra Vetere,Centri Storici - Toscana,0.5
10883,Ostra Vetere,Sci e Trekking - Emilia-Romagna,0.5
10884,Polverigi,Parchi - Toscana,0.1111111111111111
10885,Polverigi,Centri Storici - Toscana,0.1111111111111111
10886,Polverigi,Centri Storici - Veneto,0.1111111111111111
10887,Polverigi,Spiagge - Emilia-Romagna,0.1111111111111111
10888,Polverigi,Terme - Toscana,0.1111111111111111
10889,Polverigi,Sci e Trekking - Emilia-Romagna,0.1111111111111111
10890,Polverigi,Centri Storici - Emilia-Romagna,0.2222222222222222
10891,Polverigi,Bar - Emilia-Romagna,0.1111111111111111
10892,San Marcello,Spiagge - Emilia-Romagna,1.0
10893,San Paolo di Jesi,Centri Storici - Emilia-Romagna,1.0
10894,Santa Maria Nuova,Nulla - Emilia-Romagna,0.3333333333333333
10895,Santa Maria Nuova,Centri Storici - Emilia-Romagna,0.3333333333333333
10896,Santa Maria Nuova,Centri Storici - Veneto,0.3333333333333333
10897,Sassoferrato,Musei - Toscana,0.3333333333333333
10898,Sassoferrato,Centri Storici - Toscana,0.3333333333333333
10899,Sassoferrato,Sci e Trekking - Emilia-Romagna,0.3333333333333333
10900,Senigallia,Castelli - Emilia-Romagna,0.021739130434782608
10901,Senigallia,Spiagge - Emilia-Romagna,0.08695652173913043
10902,Senigallia,Divertimento - Veneto,0.021739130434782608
10903,Senigallia,Nulla - Toscana,0.021739130434782608
10904,Senigallia,Enoteche - Toscana,0.043478260869565216
10905,Senigallia,Musei - Toscana,0.021739130434782608
10906,Senigallia,Centri Storici - Emilia-Romagna,0.06521739130434782
10907,Senigallia,Sci e Trekking - Emilia-Romagna,0.043478260869565216
10908,Senigallia,Parchi - Emilia-Romagna,0.06521739130434782
10909,Senigallia,Terme - Toscana,0.08695652173913043
10910,Senigallia,Centri Storici - Toscana,0.2391304347826087
10911,Senigallia,Nulla - Emilia-Romagna,0.021739130434782608
10912,Senigallia,Parchi - Toscana,0.021739130434782608
10913,Senigallia,Sci e Trekking - Veneto,0.043478260869565216
10914,Senigallia,Spiagge - Toscana,0.10869565217391304
10915,Senigallia,Centri Storici - Veneto,0.08695652173913043
10916,Serra de' Conti,Centri Storici - Toscana,1.0
10917,Serra San Quirico,Centri Storici - Veneto,1.0
10918,Sirolo,Centri Storici - Toscana,0.3333333333333333
10919,Sirolo,Terme - Toscana,0.3333333333333333
10920,Sirolo,Centri Storici - Veneto,0.3333333333333333
10921,Staffolo,Musei - Toscana,1.0
10922,Trecastelli,Spiagge - Emilia-Romagna,0.3333333333333333
10923,Trecastelli,Sci e Trekking - Emilia-Romagna,0.6666666666666666
10924,Appignano,Spiagge - Toscana,0.6
10925,Appignano,Terme - Toscana,0.4
10926,Belforte del Chienti,Castelli - Emilia-Romagna,1.0
10927,Bolognola,Spiagge - Toscana,1.0
10928,Camerino,Parchi - Emilia-Romagna,0.5
10929,Camerino,Nulla - Emilia-Romagna,0.25
10930,Camerino,Musei - Toscana,0.25
10931,Castelraimondo,Centri Storici - Toscana,0.3333333333333333
10932,Castelraimondo,Sci e Trekking - Emilia-Romagna,0.16666666666666666
10933,Castelraimondo,Enoteche - Toscana,0.5
10934,Cingoli,Spiagge - Veneto,0.1111111111111111
10935,Cingoli,Sci e Trekking - Veneto,0.1111111111111111
10936,Cingoli,Terme - Toscana,0.4444444444444444
10937,Cingoli,Spiagge - Emilia-Romagna,0.1111111111111111
10938,Cingoli,Negozi - Emilia-Romagna,0.1111111111111111
10939,Cingoli,Centri Storici - Veneto,0.1111111111111111
10940,Civitanova Marche,Terme - Toscana,0.27586206896551724
10941,Civitanova Marche,Centri Storici - Emilia-Romagna,0.06896551724137931
10942,Civitanova Marche,Centri Storici - Veneto,0.034482758620689655
10943,Civitanova Marche,Centri Storici - Toscana,0.06896551724137931
10944,Civitanova Marche,Nulla - Toscana,0.06896551724137931
10945,Civitanova Marche,Spiagge - Emilia-Romagna,0.06896551724137931
10946,Civitanova Marche,Musei - Toscana,0.06896551724137931
10947,Civitanova Marche,Spiagge - Toscana,0.20689655172413793
10948,Civitanova Marche,Castelli - Emilia-Romagna,0.06896551724137931
10949,Civitanova Marche,Parchi - Veneto,0.034482758620689655
10950,Civitanova Marche,Sci e Trekking - Toscana,0.034482758620689655
10951,Corridonia,Terme - Toscana,1.0
10952,Esanatoglia,Enoteche - Toscana,0.3333333333333333
10953,Esanatoglia,Divertimento - Veneto,0.6666666666666666
10954,Macerata,Spiagge - Toscana,0.04672897196261682
10955,Macerata,Parchi - Veneto,0.009345794392523364
10956,Macerata,Enoteche - Toscana,0.08411214953271028
10957,Macerata,Bar - Emilia-Romagna,0.009345794392523364
10958,Macerata,Divertimento - Veneto,0.009345794392523364
10959,Macerata,Parchi - Emilia-Romagna,0.009345794392523364
10960,Macerata,Bar - Toscana,0.009345794392523364
10961,Macerata,Musei - Toscana,0.102803738317757
10962,Macerata,Centri Storici - Toscana,0.24299065420560748
10963,Macerata,Centri Storici - Emilia-Romagna,0.102803738317757
10964,Macerata,Musei - Emilia-Romagna,0.018691588785046728
10965,Macerata,Sci e Trekking - Veneto,0.028037383177570093
10966,Macerata,Castelli - Emilia-Romagna,0.018691588785046728
10967,Macerata,Centri Storici - Veneto,0.04672897196261682
10968,Macerata,Parchi - Toscana,0.009345794392523364
10969,Macerata,Sci e Trekking - Emilia-Romagna,0.018691588785046728
10970,Macerata,Nulla - Toscana,0.018691588785046728
10971,Macerata,Spiagge - Veneto,0.028037383177570093
10972,Macerata,Castelli - Toscana,0.009345794392523364
10973,Macerata,Terme - Toscana,0.09345794392523364
10974,Macerata,Spiagge - Emilia-Romagna,0.08411214953271028
10975,Matelica,Centri Storici - Emilia-Romagna,0.16666666666666666
10976,Matelica,Spiagge - Toscana,0.5
10977,Matelica,Sci e Trekking - Toscana,0.16666666666666666
10978,Matelica,Nulla - Veneto,0.16666666666666666
10979,Mogliano,Spiagge - Emilia-Romagna,0.16666666666666666
10980,Mogliano,Enoteche - Toscana,0.8333333333333334
10981,Montecassiano,Centri Storici - Toscana,0.5
10982,Montecassiano,Enoteche - Toscana,0.16666666666666666
10983,Montecassiano,Spiagge - Emilia-Romagna,0.16666666666666666
10984,Montecassiano,Terme - Toscana,0.16666666666666666
10985,Montecosaro,Nulla - Emilia-Romagna,0.14285714285714285
10986,Montecosaro,Centri Storici - Toscana,0.42857142857142855
10987,Montecosaro,Parchi - Toscana,0.14285714285714285
10988,Montecosaro,Centri Storici - Emilia-Romagna,0.2857142857142857
10989,Montefano,Chiese - Toscana,0.1111111111111111
10990,Montefano,Centri Storici - Toscana,0.1111111111111111
10991,Montefano,Nulla - Toscana,0.1111111111111111
10992,Montefano,Spiagge - Toscana,0.3333333333333333
10993,Montefano,Castelli - Emilia-Romagna,0.2222222222222222
10994,Montefano,Enoteche - Toscana,0.1111111111111111
10995,Montelupone,Divertimento - Veneto,1.0
10996,Morrovalle,Castelli - Emilia-Romagna,0.2
10997,Morrovalle,Centri Storici - Toscana,0.2
10998,Morrovalle,Terme - Toscana,0.2
10999,Morrovalle,Centri Storici - Emilia-Romagna,0.2
11000,Morrovalle,Musei - Toscana,0.2
11001,Muccia,Spiagge - Toscana,1.0
11002,Pieve Torina,Nulla - Toscana,1.0
